Station,Date In,Day_in,Month_in,Year_in,Hour in,Wind Direction,Wind Force,Current Direction,Current speed,T° (Air),T° (water),Date out,Day_out,Month_out,Year_out,Hour out,Wind Direction,Wind Force,Current Direction,Current speed,T° (Air),T° (water),    Observations,
BAS_003,2012-12-20,20,12,2012,17:10:00,NW,1,NS,2,9,14,2012-12-21,21,12,2012,07:10:00,W,1,NS,1,10,14,,
BAS_004,2012-12-20,20,12,2012,17:15:00,NW,1,NS,2,9,14,2012-12-21,21,12,2012,07:15:00,W,1,NS,1,10,14,,
BAS_005,2012-12-20,20,12,2012,17:20:00,NW,1,NS,2,9,14,2012-12-21,21,12,2012,07:20:00,W,1,NS,1,10,14,,
BAS_006,2012-12-20,20,12,2012,17:25:00,NW,1,NS,2,9,14,2012-12-21,21,12,2012,07:25:00,W,1,NS,1,10,14,,
BAS_007,2012-12-20,20,12,2012,17:30:00,NW,1,NS,2,9,14,2012-12-21,21,12,2012,07:30:00,W,1,NS,1,10,14,,
BAS_008,2012-12-20,20,12,2012,17:35:00,NW,1,NS,2,9,14,2012-12-21,21,12,2012,07:35:00,W,1,NS,1,10,14,,
BAS_009,2012-12-20,20,12,2012,17:40:00,NW,1,NS,2,9,14,2012-12-21,21,12,2012,07:40:00,W,1,NS,1,10,14,,
BAS_001,2013-01-08,8,1,2013,16:09:00,NW,1,NW,1,,,2013-01-09,9,1,2013,08:09:00,W,1,S,1,,,,
BAS_002,2013-01-08,8,1,2013,16:14:00,NW,1,NW,1,,,2013-01-09,9,1,2013,08:11:00,W,1,S,1,,,,
BAS_003,2013-01-08,8,1,2013,16:17:00,NW,1,NW,1,,,2013-01-09,9,1,2013,08:14:00,W,1,S,1,,,,
BAS_004,2013-01-08,8,1,2013,16:19:00,NW,1,NW,1,,,2013-01-09,9,1,2013,08:17:00,W,1,S,1,,,,
BAS_005,2013-01-08,8,1,2013,16:25:00,NW,1,NW,1,,,2013-01-09,9,1,2013,08:21:00,W,1,S,1,,,,
BAS_006,2013-01-08,8,1,2013,16:29:00,NW,1,NW,1,,,2013-01-09,9,1,2013,08:25:00,W,1,S,1,,,,
BAS_007,2013-01-08,8,1,2013,16:31:00,NW,1,NW,1,,,2013-01-09,9,1,2013,08:28:00,W,1,S,1,,,,
BAS_008,2013-01-08,8,1,2013,16:50:00,NW,1,NW,1,,,2013-01-09,9,1,2013,08:30:00,W,1,S,1,,,,
BAS_009,2013-01-08,8,1,2013,16:54:00,NW,1,NW,1,,,2013-01-09,9,1,2013,08:34:00,W,1,S,1,,,,
BAS_001,2013-01-09,9,1,2013,15:35:00,,0,NW,1,,,2013-01-10,10,1,2013,08:09:00,,0,S,1,,,,
BAS_002,2013-01-09,9,1,2013,15:36:00,,0,NW,1,,,2013-01-10,10,1,2013,08:11:00,,0,S,1,,,,
BAS_003,2013-01-09,9,1,2013,15:39:00,,0,NW,1,,,2013-01-10,10,1,2013,08:14:00,,0,S,1,,,,
BAS_004,2013-01-09,9,1,2013,15:41:00,,0,NW,1,,,2013-01-10,10,1,2013,08:17:00,,0,S,1,,,,
BAS_005,2013-01-09,9,1,2013,15:44:00,,0,NW,1,,,2013-01-10,10,1,2013,08:21:00,,0,S,1,,,,
BAS_006,2013-01-09,9,1,2013,15:46:00,,0,NW,1,,,2013-01-10,10,1,2013,08:25:00,,0,S,1,,,,
BAS_007,2013-01-09,9,1,2013,15:47:00,,0,NW,1,,,2013-01-10,10,1,2013,08:28:00,,0,S,1,,,,
BAS_008,2013-01-09,9,1,2013,15:49:00,,0,NW,1,,,2013-01-10,10,1,2013,08:30:00,,0,S,1,,,,
BAS_009,2013-01-09,9,1,2013,15:52:00,,0,NW,1,,,2013-01-10,10,1,2013,08:34:00,,0,S,1,,,,
BAS_001,2013-01-26,26,1,2013,15:30:00,W,1,N,2,,,2013-01-27,27,1,2013,05:15:00,,0,NW,1,,,,
BAS_002,2013-01-26,26,1,2013,15:35:00,W,1,N,2,,,2013-01-27,27,1,2013,05:20:00,,0,NW,1,,,,
BAS_003,2013-01-26,26,1,2013,15:40:00,W,1,N,2,,,2013-01-27,27,1,2013,05:25:00,,0,NW,1,,,,
BAS_004,2013-01-26,26,1,2013,15:45:00,W,1,N,2,,,2013-01-27,27,1,2013,05:30:00,,0,NW,1,,,,
BAS_005,2013-01-26,26,1,2013,15:50:00,W,1,N,2,,,2013-01-27,27,1,2013,05:35:00,,0,NW,1,,,,
BAS_006,2013-01-26,26,1,2013,15:55:00,W,1,N,2,,,2013-01-27,27,1,2013,05:40:00,,0,NW,1,,,,
BAS_007,2013-01-26,26,1,2013,16:00:00,W,1,N,2,,,2013-01-27,27,1,2013,05:45:00,,0,NW,1,,,,
BAS_008,2013-01-26,26,1,2013,16:05:00,W,1,N,2,,,2013-01-27,27,1,2013,05:50:00,,0,NW,1,,,,
BAS_009,2013-01-26,26,1,2013,16:10:00,W,1,N,2,,,2013-01-27,27,1,2013,05:55:00,,0,NW,1,,,,
BAS_001,2013-01-29,29,1,2013,15:30:00,SW,2,S,0,,,2013-01-30,30,1,2013,07:33:00,,0,N,1,,,,
BAS_002,2013-01-29,29,1,2013,15:35:00,SW,2,S,1,,,2013-01-30,30,1,2013,07:36:00,,0,N,1,,,,
BAS_003,2013-01-29,29,1,2013,15:40:00,SW,2,S,1,,,2013-01-30,30,1,2013,07:39:00,,0,N,1,,,,
BAS_004,2013-01-29,29,1,2013,15:45:00,SW,2,S,1,,,2013-01-30,30,1,2013,07:42:00,,0,N,1,,,,
BAS_005,2013-01-29,29,1,2013,15:50:00,SW,2,S,1,,,2013-01-30,30,1,2013,07:45:00,,0,N,1,,,,
BAS_006,2013-01-29,29,1,2013,15:55:00,SW,2,S,1,,,2013-01-30,30,1,2013,07:48:00,,0,N,1,,,,
BAS_007,2013-01-29,29,1,2013,16:00:00,SW,2,S,1,,,2013-01-30,30,1,2013,07:51:00,,0,N,1,,,,
BAS_008,2013-01-29,29,1,2013,16:05:00,SW,2,S,1,,,2013-01-30,30,1,2013,07:54:00,,0,N,1,,,,
BAS_009,2013-01-29,29,1,2013,16:10:00,SW,2,S,1,,,2013-01-30,30,1,2013,07:57:00,,0,N,1,,,,
BAS_001,2013-01-30,30,1,2013,15:30:00,SE,3,S,2,,,2013-01-31,31,1,2013,07:30:00,W,3,S,2,,,,
BAS_002,2013-01-30,30,1,2013,15:35:00,SE,3,S,2,,,2013-01-31,31,1,2013,07:35:00,W,3,S,2,,,,
BAS_003,2013-01-30,30,1,2013,15:40:00,SE,3,S,2,,,2013-01-31,31,1,2013,07:38:00,W,3,S,2,,,,
BAS_004,2013-01-30,30,1,2013,15:45:00,SE,3,S,2,,,2013-01-31,31,1,2013,07:41:00,W,3,S,2,,,,
BAS_005,2013-01-30,30,1,2013,15:50:00,SE,3,S,2,,,2013-01-31,31,1,2013,07:45:00,W,3,S,2,,,,
BAS_006,2013-01-30,30,1,2013,15:55:00,SE,3,S,2,,,2013-01-31,31,1,2013,07:48:00,W,3,S,2,,,,
BAS_007,2013-01-30,30,1,2013,16:00:00,SE,3,S,2,,,2013-01-31,31,1,2013,07:53:00,W,3,S,2,,,,
BAS_008,2013-01-30,30,1,2013,16:05:00,SE,3,S,2,,,2013-01-31,31,1,2013,07:56:00,W,3,S,2,,,,
BAS_009,2013-01-30,30,1,2013,16:10:00,SE,3,S,2,,,2013-01-31,31,1,2013,08:00:00,W,3,S,2,,,,
BAS_001,2013-02-08,8,2,2013,15:00:00,NE,3,N,4,,,2013-02-09,9,2,2013,07:30:00,NE,3,N,4,,,,
BAS_002,2013-02-08,8,2,2013,15:35:00,NE,3,N,4,,,2013-02-09,9,2,2013,07:35:00,NE,3,N,4,,,,
BAS_003,2013-02-08,8,2,2013,15:38:00,NE,3,N,4,,,2013-02-09,9,2,2013,07:40:00,NE,3,N,4,,,,
BAS_004,2013-02-08,8,2,2013,15:41:00,NE,3,N,4,,,2013-02-09,9,2,2013,07:45:00,NE,3,N,4,,,,
BAS_005,2013-02-08,8,2,2013,15:45:00,NE,3,N,4,,,2013-02-09,9,2,2013,07:50:00,NE,3,N,4,,,,
BAS_006,2013-02-08,8,2,2013,15:48:00,NE,3,N,4,,,2013-02-09,9,2,2013,07:55:00,NE,3,N,4,,,,
BAS_007,2013-02-08,8,2,2013,15:50:00,NE,3,N,4,,,2013-02-09,9,2,2013,08:00:00,NE,3,N,4,,,,
BAS_008,2013-02-08,8,2,2013,15:55:00,NE,3,N,4,,,2013-02-09,9,2,2013,08:05:00,NE,3,N,4,,,,
BAS_009,2013-02-08,8,2,2013,16:00:00,NE,3,N,4,,,2013-02-09,9,2,2013,08:10:00,NE,3,N,4,,,,
BAS_001,2013-02-12,12,2,2013,15:30:00,NE,4,N,2,,,2013-02-13,13,2,2013,07:00:00,NE,4,N,2,,,,
BAS_002,2013-02-12,12,2,2013,15:35:00,NE,4,N,2,,,2013-02-13,13,2,2013,07:05:00,NE,4,N,2,,,,
BAS_003,2013-02-12,12,2,2013,15:40:00,NE,4,N,2,,,2013-02-13,13,2,2013,07:10:00,NE,4,N,2,,,,
BAS_004,2013-02-12,12,2,2013,15:45:00,NE,4,N,2,,,2013-02-13,13,2,2013,07:15:00,NE,4,N,2,,,,
BAS_005,2013-02-12,12,2,2013,15:50:00,NE,4,N,2,,,2013-02-13,13,2,2013,07:20:00,NE,4,N,2,,,,
BAS_006,2013-02-12,12,2,2013,15:55:00,NE,4,N,2,,,2013-02-13,13,2,2013,07:25:00,NE,4,N,2,,,,
